season,division,date,home,away,home_goals,away_goals,game_nr,team1_home,casual,home_timediff,away_timediff,home_round,away_round,season_first,home_nr,away_nr
2016,2,2016-07-22,Qatar,Poland,24,20,294,1,1,44,100,10,25,0,44,42
2016,2,2016-07-24,Qatar,Poland,29,26,295,1,1,2,2,11,26,0,44,42
2016,2,2016-07-24,France,Denmark,29,25,296,1,1,2,2,17,23,0,19,14
2016,2,2016-07-24,Egypt,Germany,27,30,297,1,1,2,2,8,31,0,15,21
2016,2,2016-07-26,Croatia,Slovenia,22,20,298,1,1,4,4,25,24,0,11,50
2016,2,2016-07-27,Argentina,Egypt,23,23,299,1,1,100,3,10,9,0,2,15
2016,2,2016-07-29,Argentina,Egypt,25,23,300,1,1,2,2,11,10,0,2,15
2016,2,2016-08-04,Slovenia,Denmark,22,21,301,1,1,9,11,25,24,0,50,14
2016,2,2016-08-04,Argentina,Sweden,11,20,302,1,1,6,19,12,29,0,2,52
2016,3,2016-08-07,France,Tunisia,25,23,303,0,0,14,21,18,16,0,19,54
2016,3,2016-08-07,Poland,Brazil,32,34,304,0,0,14,22,27,13,0,42,8
2016,3,2016-08-07,Denmark,Argentina,25,19,305,0,0,3,3,25,13,0,14,2
2016,3,2016-08-07,Sweden,Germany,29,32,306,0,0,3,14,30,32,0,52,21
2016,3,2016-08-07,Croatia,Qatar,23,30,307,0,0,12,14,26,12,0,11,44
2016,3,2016-08-08,Slovenia,Egypt,27,26,308,0,0,4,10,26,11,0,50,15
2016,3,2016-08-09,Egypt,Sweden,26,25,309,0,0,1,2,12,31,0,15,52
2016,3,2016-08-09,Brazil,Slovenia,28,31,310,0,0,2,1,14,27,0,8,50
2016,3,2016-08-09,Tunisia,Denmark,23,31,311,0,0,2,2,17,26,0,54,14
2016,3,2016-08-09,Germany,Poland,32,29,312,0,0,2,2,33,28,0,21,42
2016,3,2016-08-09,Qatar,France,20,35,313,0,0,2,2,13,19,0,44,19
2016,3,2016-08-10,Argentina,Croatia,26,27,314,0,0,3,3,14,27,0,2,11
2016,3,2016-08-11,Slovenia,Sweden,29,24,315,0,0,2,2,28,32,0,50,52
2016,3,2016-08-11,Brazil,Germany,33,30,316,0,0,2,2,15,34,0,8,21
2016,3,2016-08-11,Denmark,Croatia,24,27,317,0,0,2,1,27,28,0,14,11
2016,3,2016-08-11,Poland,Egypt,33,25,318,0,0,2,2,29,13,0,42,15
2016,3,2016-08-11,Tunisia,Qatar,25,25,319,0,0,2,2,18,14,0,54,44
2016,3,2016-08-12,France,Argentina,31,24,320,0,0,3,2,20,15,0,19,2
2016,3,2016-08-13,Sweden,Poland,24,25,321,0,0,2,2,33,30,0,52,42
2016,3,2016-08-13,Egypt,Brazil,27,27,322,0,0,2,2,14,16,0,15,8
2016,3,2016-08-13,Denmark,Qatar,26,25,323,0,0,2,2,28,15,0,14,44
2016,3,2016-08-13,Croatia,France,29,28,324,0,0,2,1,29,21,0,11,19
2016,3,2016-08-13,Slovenia,Germany,25,28,325,0,0,2,2,29,35,0,50,21
2016,3,2016-08-14,Argentina,Tunisia,23,21,326,0,0,2,3,16,19,0,2,54
2016,3,2016-08-15,Croatia,Tunisia,41,26,327,0,0,2,1,30,20,0,11,54
2016,3,2016-08-15,Sweden,Brazil,30,19,328,0,0,2,2,34,17,0,52,8
2016,3,2016-08-15,France,Denmark,33,30,329,0,0,2,2,22,29,0,19,14
2016,3,2016-08-15,Germany,Egypt,31,25,330,0,0,2,2,36,15,0,21,15
2016,3,2016-08-15,Poland,Slovenia,20,25,331,0,0,2,2,31,30,0,42,50
2016,3,2016-08-16,Qatar,Argentina,22,18,332,0,0,3,2,16,17,0,44,2
2016,3,2016-08-17,Croatia,Poland,27,30,333,0,0,2,2,31,32,0,11,42
2016,3,2016-08-17,Denmark,Slovenia,37,30,334,0,0,2,2,30,31,0,14,50
2016,3,2016-08-17,Germany,Qatar,34,22,335,0,0,2,1,37,17,0,21,44
2016,3,2016-08-17,Brazil,France,27,34,336,0,0,2,2,18,23,0,8,19
2016,3,2016-08-19,Poland,Denmark,28,29,337,0,0,2,2,33,31,0,42,14
2016,3,2016-08-19,France,Germany,29,28,338,0,0,2,2,24,38,0,19,21
2016,3,2016-08-21,Denmark,France,28,26,339,0,0,2,2,32,25,0,14,19
2016,3,2016-08-21,Poland,Germany,25,31,340,0,0,2,2,34,39,0,42,21
2016,2,2016-09-06,Belarus,Switzerland,24,30,341,1,1,84,85,24,20,0,5,53
2016,2,2016-09-07,Belarus,Switzerland,27,27,342,1,1,1,1,25,21,0,5,53
2016,1,2016-10-29,Hungary,Portugal,31,30,343,0,0,100,100,21,13,0,25,43
2016,1,2016-10-29,Iceland,Israel,36,19,344,0,0,100,100,19,8,0,26,29
2016,1,2016-10-29,Slovenia,Slovakia,31,25,345,0,0,73,100,32,14,0,50,49
2016,1,2016-10-29,Spain,Austria,27,16,346,0,0,100,100,24,13,0,51,3
2016,1,2016-10-29,Germany,Finland,30,18,347,0,0,69,100,40,8,0,21,18
2016,1,2016-10-29,Serbia,Montenegro,25,21,348,0,0,100,100,20,16,0,48,38
2016,1,2016-10-29,Norway,Turkey,36,27,349,0,0,100,100,25,5,0,41,55
2016,1,2016-10-29,North Macedonia,Switzerland,27,20,350,0,0,100,52,22,22,0,40,53
2016,1,2016-10-29,Belarus,Bosnia & Herzegovina,25,25,351,0,0,52,100,26,7,0,5,7
2016,1,2016-10-30,Denmark,Lithuania,31,21,352,0,0,70,100,33,7,0,14,35
2016,1,2016-10-30,France,Czech Republic,41,25,353,0,0,70,100,26,13,0,19,13
2016,1,2016-10-30,Croatia,Netherlands,35,24,354,0,0,74,100,32,11,0,11,39
2016,1,2016-10-30,Sweden,Latvia,33,23,355,0,0,76,100,35,8,0,52,34
2016,1,2016-10-31,Finland,Luxembourg,28,21,356,0,0,2,100,9,3,0,18,36
2016,1,2016-10-31,Greece,Great Britain,43,14,357,0,0,100,100,8,4,0,23,22
2016,1,2016-11-01,Slovakia,Sweden,23,33,358,0,0,3,2,15,36,0,49,52
2016,1,2016-11-01,Finland,Spain,27,34,359,0,0,1,3,10,25,0,18,51
2016,1,2016-11-01,Latvia,Slovenia,28,39,360,0,0,2,3,9,33,0,34,50
2016,2,2016-11-01,Greece,Israel,31,23,361,1,1,1,3,9,9,0,23,29
2016,1,2016-11-02,Bosnia & Herzegovina,Denmark,23,25,362,0,0,4,3,8,34,0,7,14
2016,1,2016-11-02,Israel,Serbia,22,26,363,0,0,1,4,10,21,0,29,48
2016,1,2016-11-02,Austria,Germany,24,28,364,0,0,4,4,14,41,0,3,21
2016,1,2016-11-02,Montenegro,Iceland,25,24,365,0,0,4,4,17,20,0,38,26
2016,1,2016-11-02,Portugal,Russia,29,34,366,0,0,4,100,14,24,0,43,46
2016,1,2016-11-02,Ukraine,Hungary,20,33,367,0,0,100,4,8,22,0,57,25
2016,1,2016-11-02,Lithuania,Belarus,28,30,368,0,0,3,4,8,27,0,35,5
2016,1,2016-11-02,Turkey,Croatia,22,32,369,0,0,4,3,6,33,0,55,11
2016,1,2016-11-02,Switzerland,France,24,33,370,0,0,4,3,23,27,0,53,19
2016,1,2016-11-02,Netherlands,Norway,22,30,371,0,0,3,4,12,26,0,39,41
2016,1,2016-11-02,Czech Republic,North Macedonia,27,27,372,0,0,3,4,14,23,0,13,40
2016,2,2016-11-02,Greece,Israel,30,22,373,1,1,1,0,10,11,0,23,29
2016,1,2016-11-03,Belgium,Estonia,24,31,374,0,0,100,100,2,5,0,6,16
2016,1,2016-11-03,Italy,Greece,25,31,375,0,0,100,1,6,11,0,30,23
2016,3,2016-11-14,Japan,Saudi Arabia,27,19,376,0,0,7,100,1,7,1,31,47
2016,3,2016-11-16,Japan,Qatar,19,36,377,0,0,2,91,2,18,0,31,44
2016,3,2016-11-18,Qatar,Saudi Arabia,29,23,378,0,0,2,4,19,8,0,44,47
2016,3,2016-11-18,Iran,Japan,31,27,379,0,0,100,2,9,3,0,27,31
2016,3,2016-11-19,Bahrain,Iraq,35,16,380,0,0,100,7,8,1,0,4,28
2016,3,2016-11-20,Iran,Qatar,17,32,381,0,0,2,2,10,20,0,27,44
2016,3,2016-11-22,Iran,Saudi Arabia,30,24,382,0,0,2,4,11,9,0,27,47
2016,3,2016-11-25,Bahrain,Iran,30,35,383,0,0,6,3,9,12,0,4,27
2016,3,2016-11-25,Iraq,Saudi Arabia,31,33,384,0,0,6,3,2,10,0,28,47
2016,3,2016-11-26,Saudi Arabia,Japan,27,38,385,0,0,1,8,11,4,0,47,31
2016,3,2016-11-27,Iran,Qatar,19,28,386,0,0,2,7,13,21,0,27,44
2016,2,2016-12-27,Latvia,Belarus,23,20,387,1,1,56,55,10,28,0,34,5
2016,2,2016-12-27,Russia,Egypt,24,23,388,1,1,55,100,25,16,0,46,15
2016,2,2016-12-28,Latvia,Russia,19,27,389,1,1,1,1,11,26,0,34,46
2016,2,2016-12-28,Belarus,Egypt,28,27,390,1,1,1,1,29,17,0,5,15
2016,2,2016-12-29,Hungary,Slovakia,35,26,391,1,1,57,58,23,16,0,25,49
2016,2,2016-12-29,Czech Republic,Bahrain,28,23,392,1,1,57,34,15,10,0,13,4
2016,2,2016-12-29,Latvia,Egypt,20,30,393,1,1,1,1,12,18,0,34,15
2016,2,2016-12-29,Belarus,Russia,21,28,394,1,1,1,1,30,27,0,5,46
2016,2,2016-12-30,Slovenia,Saudi Arabia,31,18,395,1,1,59,34,34,12,0,50,47
2016,2,2016-12-30,Hungary,Czech Republic,34,25,396,1,1,1,1,24,16,0,25,13
2016,2,2016-12-30,Bahrain,Slovakia,28,26,397,1,1,1,1,11,17,0,4,49
2017,2,2017-01-03,Germany,Romania,30,21,398,1,1,62,100,42,7,1,21,45
2017,2,2017-01-03,North Macedonia,Bosnia & Herzegovina,28,24,399,1,1,62,62,24,9,1,40,7
2017,2,2017-01-05,Denmark,Hungary,24,21,400,1,1,64,6,35,25,1,14,25
2017,2,2017-01-05,Portugal,Austria,34,28,401,1,1,64,64,15,15,1,43,3
2017,2,2017-01-05,Greece,Turkey,24,22,402,1,1,63,64,12,7,1,23,55
2017,2,2017-01-05,Egypt,Iceland,27,30,403,1,1,7,64,19,21,1,15,26
2017,2,2017-01-06,Brazil,Romania,25,24,404,1,1,100,3,19,8,1,8,45
2017,2,2017-01-06,Denmark,Egypt,36,26,405,1,1,1,1,36,20,0,14,15
2017,2,2017-01-06,France,Slovenia,29,27,406,1,1,65,7,28,35,1,19,50
2017,2,2017-01-06,Spain,Poland,30,20,407,1,1,66,100,26,35,1,51,42
2017,2,2017-01-06,Switzerland,Slovakia,29,18,408,1,1,65,7,24,18,1,53,49
2017,2,2017-01-06,Greece,Turkey,30,22,409,1,1,1,1,13,8,0,23,55
2017,2,2017-01-06,Iceland,Hungary,27,30,410,1,1,1,1,22,26,0,26,25
2017,2,2017-01-06,Argentina,Qatar,25,30,411,1,1,100,40,18,22,1,2,44
2017,2,2017-01-06,Sweden,Norway,37,29,412,1,1,66,65,37,27,1,52,41
2017,2,2017-01-06,Russia,Belarus,31,26,413,1,1,8,8,28,31,1,46,5
2017,4,2017-01-06,Belgium,Turkey,24,31,414,0,0,64,0,3,9,1,6,55
2017,4,2017-01-06,Luxembourg,Switzerland,23,36,415,0,0,67,0,4,25,1,36,53
2017,4,2017-01-06,Kosovo,Bosnia & Herzegovina,29,33,416,0,0,7,3,1,10,1,32,7
2017,4,2017-01-06,Italy,Austria,27,40,417,0,0,64,1,7,16,1,30,3
2017,4,2017-01-06,Finland,Romania,21,34,418,0,0,66,0,11,9,1,18,45
2017,2,2017-01-07,Sweden,Norway,27,25,419,1,1,1,1,38,28,0,52,41
2017,2,2017-01-07,Switzerland,Romania,25,19,420,1,1,1,1,26,10,0,53,45
2017,2,2017-01-07,Montenegro,Tunisia,31,31,421,1,1,66,100,18,21,1,38,54
2017,2,2017-01-07,Spain,Argentina,38,25,422,1,1,1,1,27,19,0,51,2
2017,2,2017-01-07,Slovakia,Brazil,20,30,423,1,1,1,1,19,20,0,49,8
2017,2,2017-01-07,Poland,Qatar,25,26,424,1,1,1,1,36,23,0,42,44
2017,2,2017-01-07,Portugal,Austria,32,25,425,1,1,2,1,16,17,0,43,3
2017,2,2017-01-07,Russia,Belarus,27,22,426,1,1,1,1,29,32,0,46,5
2017,4,2017-01-07,Lithuania,Slovakia,18,18,427,0,0,66,0,9,20,1,35,49
2017,4,2017-01-07,Ukraine,Greece,25,27,428,0,0,66,1,9,14,1,57,23
2017,2,2017-01-08,Denmark,Iceland,34,26,429,1,1,2,2,37,23,0,14,26
2017,2,2017-01-08,Croatia,Tunisia,35,30,430,1,1,67,1,34,22,1,11,54
2017,2,2017-01-08,Egypt,Hungary,26,32,431,1,1,2,2,21,27,0,15,25
2017,2,2017-01-08,Bosnia & Herzegovina,Saudi Arabia,28,22,432,1,1,2,9,11,13,0,7,47
2017,2,2017-01-08,France,Slovenia,33,26,433,1,1,2,2,29,36,0,19,50
2017,2,2017-01-08,Switzerland,Brazil,27,25,434,1,1,1,1,27,21,0,53,8
2017,2,2017-01-08,Romania,Slovakia,30,26,435,1,1,1,1,11,21,0,45,49
2017,2,2017-01-08,Spain,Qatar,32,27,436,1,1,1,1,28,24,0,51,44
2017,2,2017-01-08,Poland,Argentina,26,26,437,1,1,1,1,37,20,0,42,2
2017,2,2017-01-09,Sweden,Chile,38,21,438,1,1,2,100,39,4,0,52,10
2017,2,2017-01-09,Germany,Austria,33,16,439,1,1,6,2,43,18,0,21,3
2017,2,2017-01-09,Croatia,Montenegro,24,22,440,1,1,1,2,35,19,0,11,38
2017,2,2017-01-09,Bosnia & Herzegovina,Saudi Arabia,36,35,441,1,1,1,1,12,14,0,7,47
2017,4,2017-01-09,Austria,Italy,30,19,442,0,0,0,3,19,8,0,3,30
2017,4,2017-01-09,Bosnia & Herzegovina,Kosovo,41,25,443,0,0,0,3,13,2,0,7,32
2017,4,2017-01-09,Switzerland,Luxembourg,30,18,444,0,0,1,3,28,5,0,53,36
2017,4,2017-01-09,Slovakia,Lithuania,31,27,445,0,0,1,2,22,10,0,49,35
2017,4,2017-01-10,Romania,Finland,36,29,446,0,0,2,4,12,12,0,45,18
2017,4,2017-01-10,Turkey,Belgium,31,28,447,0,0,4,4,10,4,0,55,6
2017,4,2017-01-10,Greece,Ukraine,21,27,448,0,0,3,3,15,10,0,23,57
2017,4,2017-01-11,France,Brazil,31,16,449,0,0,3,3,30,22,0,19,8
2017,2,2017-01-12,Austria,Czech Republic,26,30,450,1,1,3,13,20,17,0,3,13
2017,4,2017-01-12,Poland,Norway,20,22,451,0,0,4,5,38,29,0,42,41
2017,4,2017-01-12,Spain,Iceland,27,21,452,0,0,4,4,29,24,0,51,26
2017,4,2017-01-12,North Macedonia,Tunisia,34,30,453,0,0,9,4,25,23,0,40,54
2017,4,2017-01-12,Russia,Japan,39,29,454,0,0,5,47,30,5,0,46,31
2017,2,2017-01-13,Finland,Netherlands,17,34,455,1,1,3,72,13,13,0,18,39
2017,2,2017-01-13,Czech Republic,Switzerland,28,27,456,1,1,1,4,18,29,0,13,53
2017,4,2017-01-13,Croatia,Saudi Arabia,28,23,457,0,0,4,4,36,15,0,11,47
2017,4,2017-01-13,Denmark,Argentina,33,22,458,0,0,5,5,38,21,0,14,2
2017,4,2017-01-13,Germany,Hungary,27,23,459,0,0,4,5,44,28,0,21,25
2017,4,2017-01-13,Japan,France,19,31,460,0,0,1,2,6,31,0,31,19
2017,4,2017-01-13,Sweden,Bahrain,33,16,461,0,0,4,14,40,12,0,52,4
2017,4,2017-01-13,Belarus,Chile,28,32,462,0,0,6,4,33,5,0,5,10
2017,4,2017-01-13,Qatar,Egypt,20,22,463,0,0,5,5,25,22,0,44,15
2017,4,2017-01-13,Switzerland,Netherlands,21,24,464,0,0,0,0,30,14,0,53,39
2017,4,2017-01-13,Lithuania,Kosovo,42,23,465,0,0,4,4,11,3,0,35,32
2017,4,2017-01-13,Slovakia,Bosnia & Herzegovina,24,26,466,0,0,4,4,23,14,0,49,7
2017,4,2017-01-13,Turkey,Czech Republic,27,24,467,0,0,3,0,11,19,0,55,13
2017,4,2017-01-13,Finland,Italy,26,25,468,0,0,0,4,14,9,0,18,30
2017,4,2017-01-13,Greece,Latvia,23,23,469,0,0,3,15,16,13,0,23,34
2017,2,2017-01-14,Finland,Netherlands,28,28,470,1,1,1,1,15,15,0,18,39
2017,2,2017-01-14,Austria,Switzerland,31,29,471,1,1,2,1,21,31,0,3,53
2017,4,2017-01-14,Egypt,Denmark,28,35,472,0,0,1,1,23,39,0,15,14
2017,4,2017-01-14,Hungary,Croatia,28,31,473,0,0,1,1,29,37,0,25,11
2017,4,2017-01-14,Norway,Russia,28,24,474,0,0,2,2,30,31,0,41,46
2017,4,2017-01-14,Tunisia,Spain,21,26,475,0,0,2,2,24,30,0,54,51
2017,4,2017-01-14,Brazil,Poland,28,24,476,0,0,3,2,23,39,0,8,42
2017,4,2017-01-14,Iceland,Slovenia,25,26,477,0,0,2,6,25,37,0,26,50
2017,4,2017-01-14,Romania,Austria,32,29,478,0,0,4,0,13,22,0,45,3
2017,2,2017-01-15,Finland,Netherlands,23,35,479,1,1,1,1,16,16,0,18,39
2017,4,2017-01-15,Brazil,Japan,27,24,480,0,0,1,2,24,7,0,8,31
2017,4,2017-01-15,Saudi Arabia,Belarus,26,29,481,0,0,2,2,16,34,0,47,5
2017,4,2017-01-15,Bahrain,Qatar,22,32,482,0,0,2,2,13,26,0,4,44
2017,4,2017-01-15,France,Norway,31,28,483,0,0,2,1,32,31,0,19,41
2017,4,2017-01-15,Argentina,Sweden,17,35,484,0,0,2,2,22,41,0,2,52
2017,4,2017-01-15,Chile,Germany,14,35,485,0,0,2,2,6,45,0,10,21
2017,4,2017-01-15,Iceland,Tunisia,22,22,486,0,0,1,1,26,25,0,26,54
2017,4,2017-01-16,Croatia,Belarus,31,25,487,0,0,2,1,38,35,0,11,5
2017,4,2017-01-16,Denmark,Sweden,27,25,488,0,0,2,1,40,42,0,14,52
2017,4,2017-01-16,Poland,Russia,20,24,489,0,0,2,2,40,32,0,42,46
2017,4,2017-01-16,Egypt,Bahrain,31,29,490,0,0,2,1,24,14,0,15,4
2017,4,2017-01-16,Hungary,Chile,34,29,491,0,0,2,1,30,7,0,25,10
2017,4,2017-01-16,Slovenia,North Macedonia,29,22,492,0,0,2,4,38,26,0,50,40
2017,4,2017-01-16,Czech Republic,Turkey,34,28,493,0,0,3,3,20,12,0,13,55
2017,4,2017-01-16,Italy,Romania,28,30,494,0,0,3,2,10,14,0,30,45
2017,4,2017-01-17,Russia,France,24,35,495,0,0,1,2,33,33,0,46,19
2017,4,2017-01-17,Germany,Saudi Arabia,38,24,496,0,0,2,2,46,17,0,21,47
2017,4,2017-01-17,Poland,Japan,26,25,497,0,0,1,2,41,8,0,42,31
2017,4,2017-01-17,Qatar,Argentina,21,17,498,0,0,2,2,27,23,0,44,2
2017,4,2017-01-17,Slovenia,Tunisia,28,28,499,0,0,1,2,39,26,0,50,54
2017,4,2017-01-17,Norway,Brazil,39,26,500,0,0,2,2,32,25,0,41,8
2017,4,2017-01-17,Bosnia & Herzegovina,Lithuania,31,22,501,0,0,4,4,15,12,0,7,35
2017,4,2017-01-17,Kosovo,Slovakia,22,26,502,0,0,4,4,4,24,0,32,49
2017,4,2017-01-17,Austria,Finland,32,20,503,0,0,3,2,23,17,0,3,18
2017,4,2017-01-17,Latvia,Ukraine,22,21,504,0,0,4,7,14,11,0,34,57
2017,4,2017-01-17,Netherlands,Switzerland,34,21,505,0,0,2,3,17,32,0,39,53
2017,4,2017-01-18,Croatia,Chile,37,22,506,0,0,2,2,39,8,0,11,10
2017,4,2017-01-18,North Macedonia,Spain,25,29,507,0,0,2,4,27,31,0,40,51
2017,4,2017-01-18,Sweden,Qatar,36,25,508,0,0,2,1,43,28,0,52,44
2017,4,2017-01-18,Belarus,Germany,25,31,509,0,0,2,1,36,47,0,5,21
2017,4,2017-01-18,Denmark,Bahrain,30,26,510,0,0,2,2,41,15,0,14,4
2017,4,2017-01-18,Argentina,Egypt,26,31,511,0,0,1,2,24,25,0,2,15
2017,4,2017-01-18,Saudi Arabia,Hungary,24,37,512,0,0,1,2,18,31,0,47,25
2017,4,2017-01-19,Japan,Norway,23,38,513,0,0,2,2,9,33,0,31,41
2017,4,2017-01-19,Spain,Slovenia,36,26,514,0,0,1,2,32,40,0,51,50
2017,4,2017-01-19,France,Poland,26,25,515,0,0,2,2,34,42,0,19,42
2017,4,2017-01-19,North Macedonia,Iceland,27,27,516,0,0,1,4,28,27,0,40,26
2017,4,2017-01-19,Russia,Brazil,28,24,517,0,0,2,2,34,26,0,46,8
2017,4,2017-01-20,Belarus,Hungary,27,25,518,0,0,2,2,37,32,0,5,25
2017,4,2017-01-20,Qatar,Denmark,29,32,519,0,0,2,2,29,42,0,44,14
2017,4,2017-01-20,Germany,Croatia,28,21,520,0,0,2,2,48,40,0,21,11
2017,4,2017-01-20,Sweden,Egypt,33,26,521,0,0,2,2,44,26,0,52,15
2017,4,2017-01-20,Bahrain,Argentina,17,26,522,0,0,2,2,16,25,0,4,2
2017,4,2017-01-20,Chile,Saudi Arabia,25,26,523,0,0,2,2,9,19,0,10,47
2017,4,2017-01-21,Brazil,Spain,27,28,524,0,0,2,2,27,33,0,8,51
2017,4,2017-01-21,Russia,Slovenia,26,32,525,0,0,2,2,35,41,0,46,50
2017,4,2017-01-21,France,Iceland,31,25,526,0,0,2,2,35,28,0,19,26
2017,4,2017-01-21,Norway,North Macedonia,34,24,527,0,0,2,2,34,29,0,41,40
2017,4,2017-01-21,Poland,Tunisia,28,26,528,0,0,2,4,43,27,0,42,54
2017,4,2017-01-22,Croatia,Egypt,21,19,529,0,0,2,2,41,27,0,11,15
2017,4,2017-01-22,Germany,Qatar,20,21,530,0,0,2,2,49,30,0,21,44
2017,4,2017-01-22,Belarus,Sweden,22,41,531,0,0,2,2,38,45,0,5,52
2017,4,2017-01-22,Hungary,Denmark,27,25,532,0,0,2,2,33,43,0,25,14
2017,4,2017-01-22,Saudi Arabia,Argentina,22,24,533,0,0,2,2,20,26,0,47,2
2017,4,2017-01-22,Chile,Bahrain,35,30,534,0,0,2,2,10,17,0,10,4
2017,4,2017-01-23,Poland,Argentina,24,22,535,0,0,2,1,44,27,0,42,2
2017,4,2017-01-23,Tunisia,Saudi Arabia,39,30,536,0,0,2,1,28,21,0,54,47
2017,4,2017-01-23,Japan,Chile,29,35,537,0,0,4,1,10,11,0,31,10
2017,4,2017-01-24,Slovenia,Qatar,32,30,538,0,0,3,2,42,31,0,50,44
2017,4,2017-01-24,Spain,Croatia,29,30,539,0,0,3,2,34,42,0,51,11
2017,4,2017-01-24,France,Sweden,33,30,540,0,0,3,2,36,46,0,19,52
2017,4,2017-01-24,Norway,Hungary,31,28,541,0,0,3,2,35,34,0,41,25
2017,4,2017-01-26,France,Slovenia,31,25,542,0,0,2,2,37,43,0,19,50
2017,4,2017-01-27,Croatia,Norway,25,28,543,0,0,3,3,43,36,0,11,41
2017,4,2017-01-28,Slovenia,Croatia,31,30,544,0,0,2,1,44,44,0,50,11
2017,4,2017-01-29,France,Norway,33,26,545,0,0,3,2,38,37,0,19,41
2017,2,2017-03-18,Switzerland,Belarus,32,28,546,1,1,60,55,33,39,0,53,5
2017,2,2017-03-18,Sweden,Germany,27,25,547,1,1,53,55,47,50,0,52,21
2017,2,2017-03-19,Germany,Sweden,25,25,548,1,1,1,1,51,48,0,21,52
2017,2,2017-03-19,Switzerland,Belarus,31,31,549,1,1,1,1,34,40,0,53,5
2017,2,2017-06-08,Norway,Iceland,36,30,550,1,1,100,100,38,29,0,41,26
2017,2,2017-06-08,Slovenia,Montenegro,38,24,551,1,1,100,100,45,20,0,50,38
2017,2,2017-06-08,Poland,Sweden,27,33,552,1,1,100,81,45,49,0,42,52
2017,2,2017-06-08,Belarus,Ukraine,31,32,553,1,1,81,100,41,12,0,5,57
2017,2,2017-06-09,Norway,Sweden,22,21,554,1,1,1,1,39,50,0,41,52
2017,2,2017-06-09,Slovenia,Montenegro,33,24,555,1,1,1,1,46,21,0,50,38
2017,2,2017-06-09,Iceland,Poland,24,21,556,1,1,1,1,30,46,0,26,42
2017,2,2017-06-09,Lithuania,Latvia,40,30,557,1,1,100,100,13,15,0,35,34
2017,2,2017-06-09,Belarus,Ukraine,24,21,558,1,1,1,1,42,13,0,5,57
2017,2,2017-06-10,Lithuania,Latvia,36,23,559,1,1,1,1,14,16,0,35,34
2017,4,2017-06-10,Serbia,Hungary,25,26,560,0,0,100,100,22,35,1,48,25
2017,2,2017-06-11,Norway,Poland,41,22,561,1,1,2,2,40,47,0,41,42
2017,2,2017-06-11,Sweden,Iceland,23,23,562,1,1,2,2,51,31,0,52,26
2017,4,2017-06-11,Poland,Netherlands,27,21,563,0,0,0,100,48,18,0,42,39
2017,4,2017-06-11,Slovenia,Norway,24,18,564,0,0,2,0,47,41,0,50,41
2017,4,2017-06-11,Czech Republic,North Macedonia,28,22,565,0,0,100,100,21,30,0,13,40
2017,4,2017-06-12,Denmark,Austria,35,27,566,0,0,100,100,44,24,0,14,3
2017,4,2017-06-12,Iceland,Portugal,26,23,567,0,0,1,100,32,17,0,26,43
2017,4,2017-06-12,Belarus,Latvia,26,24,568,0,0,3,2,43,17,0,5,34
2017,4,2017-06-12,Russia,Montenegro,29,22,569,0,0,100,3,36,22,0,46,38
2017,4,2017-06-12,Sweden,Bosnia & Herzegovina,27,19,570,0,0,1,100,52,16,0,52,7
2017,4,2017-06-15,Austria,Denmark,20,23,571,0,0,3,3,25,45,0,3,14
2017,4,2017-06-15,Bosnia & Herzegovina,Sweden,27,27,572,0,0,3,3,17,53,0,7,52
2017,4,2017-06-15,Hungary,Serbia,30,25,573,0,0,5,5,36,23,0,25,48
2017,4,2017-06-15,North Macedonia,Czech Republic,34,27,574,0,0,4,4,31,22,0,40,13
2017,4,2017-06-15,Netherlands,Poland,25,24,575,0,0,4,4,19,49,0,39,42
2017,4,2017-06-15,Norway,Slovenia,29,27,576,0,0,4,4,42,48,0,41,50
2017,4,2017-06-15,Latvia,Belarus,28,26,577,0,0,3,3,18,44,0,34,5
2017,4,2017-06-15,Montenegro,Russia,19,29,578,0,0,3,3,23,37,0,38,46
2017,4,2017-06-16,Portugal,Iceland,21,20,579,0,0,4,4,18,33,0,43,26
2017,2,2017-08-14,Tunisia,Iran,30,23,580,1,1,100,100,29,14,0,54,27
2017,2,2017-10-25,Portugal,Romania,29,24,581,1,1,100,100,19,15,0,43,45
2017,2,2017-10-26,Iceland,Sweden,31,29,582,1,1,100,100,34,54,0,26,52
2017,2,2017-10-26,Austria,Serbia,32,34,583,1,1,100,100,26,24,0,3,48
2017,2,2017-10-26,Israel,Ukraine,25,25,584,1,1,100,100,12,14,1,29,57
2017,2,2017-10-26,Slovenia,Croatia,26,26,585,1,1,100,100,49,45,0,50,11
2017,2,2017-10-27,Portugal,Romania,27,22,586,1,1,2,2,20,16,0,43,45
2017,2,2017-10-27,Montenegro,Czech Republic,26,28,587,1,1,100,100,24,23,0,38,13
2017,2,2017-10-27,Belarus,Switzerland,36,31,588,1,1,100,100,45,35,0,5,53
2017,2,2017-10-27,Israel,Ukraine,24,28,589,1,1,1,1,13,15,0,29,57
2017,2,2017-10-28,Austria,Serbia,38,38,590,1,1,2,2,27,25,0,3,48
2017,2,2017-10-28,Croatia,Slovenia,21,20,591,1,1,2,2,46,50,0,11,50
2017,2,2017-10-28,Montenegro,Czech Republic,23,22,592,1,1,1,1,25,24,0,38,13
2017,2,2017-10-28,Israel,Ukraine,30,29,593,1,1,1,1,14,16,0,29,57
2017,2,2017-10-28,Belarus,Switzerland,34,23,594,1,1,1,1,46,36,0,5,53
