season,division,date,home,away,home_goals,away_goals,game_nr,team1_home,casual
2025,6,2025-04-09,Portugal,Montenegro,19,31,1725,1,0
2025,6,2025-04-09,Switzerland,Slovakia,38,22,1726,1,0
2025,6,2025-04-09,Italy,Romania,21,30,1727,1,0
2025,6,2025-04-09,Slovenia,Serbia,29,29,1728,1,0
2025,4,2025-04-10,France,Netherlands,31,25,1729,0,1
2025,4,2025-04-10,Hungary,Brazil,31,27,1730,0,1
2025,6,2025-04-10,Israel,Iceland,21,31,1731,1,0
2025,6,2025-04-10,Sweden,Kosovo,51,16,1732,1,0
2025,6,2025-04-10,Austria,Turkey,36,29,1733,1,0
2025,6,2025-04-10,Croatia,Spain,27,26,1734,1,0
2025,6,2025-04-10,Czech Republic,Ukraine,35,19,1735,1,0
2025,4,2025-04-11,Russia,Belarus,29,21,1736,0,1
2025,4,2025-04-12,France,Netherlands,31,28,1737,0,1
2025,4,2025-04-12,Denmark,Germany,26,29,1738,0,1
2025,6,2025-04-12,North Macedonia,Poland,21,23,1739,1,0
2025,6,2025-04-12,Montenegro,Portugal,30,26,1740,1,0
2025,6,2025-04-13,Romania,Italy,31,18,1741,1,0
2025,6,2025-04-13,Serbia,Slovenia,33,31,1742,1,0
2025,6,2025-04-13,Turkey,Austria,25,30,1743,1,0
2025,6,2025-04-13,Ukraine,Czech Republic,27,26,1744,1,0
2025,6,2025-04-13,Kosovo,Sweden,24,43,1745,1,0
2025,6,2025-04-13,Slovakia,Switzerland,24,30,1746,1,0
2025,6,2025-04-13,Lithuania,Faroe Islands,30,29,1747,1,0
2025,6,2025-04-13,Spain,Croatia,23,17,1748,1,0
2025,4,2025-09-18,North Macedonia,Tunisia,34,27,1749,0,1
2025,4,2025-09-18,Slovakia,Spain,25,33,1750,0,1
2025,4,2025-09-18,Greece,Egypt,25,22,1751,0,1
2025,4,2025-09-18,Romania,France,27,32,1752,0,1
2025,4,2025-09-19,North Macedonia,Egypt,18,19,1753,0,1
2025,4,2025-09-19,Czech Republic,Croatia,26,25,1754,0,1
2025,4,2025-09-19,Tunisia,Greece,26,26,1755,0,1
2025,4,2025-09-19,Norway,Turkey,42,10,1756,0,1
2025,4,2025-09-20,Croatia,Norway,18,31,1757,0,1
2025,4,2025-09-20,Slovakia,Spain,21,31,1758,0,1
2025,4,2025-09-20,Poland,Serbia,30,26,1759,0,1
2025,4,2025-09-20,Turkey,Czech Republic,25,32,1760,0,1
2025,4,2025-09-20,Denmark,Iceland,39,23,1761,0,1
2025,4,2025-09-20,Hungary,Sweden,34,32,1762,0,1
2025,4,2025-09-20,Egypt,Tunisia,24,25,1763,0,1
2025,4,2025-09-20,Romania,France,24,30,1764,0,1
2025,4,2025-09-21,Czech Republic,Norway,15,37,1765,0,1
2025,4,2025-09-21,Croatia,Turkey,36,29,1766,0,1
2025,4,2025-11-20,Denmark,Sweden,35,23,1767,0,1
2025,4,2025-11-21,Croatia,Senegal,27,29,1768,0,1
2025,4,2025-11-22,Poland,Senegal,27,27,1769,0,1
2025,4,2025-11-22,Romania,Czech Republic,37,30,1770,0,1
2025,4,2025-11-22,Sweden,Denmark,35,36,1771,0,1
2025,4,2025-11-22,Germany,Switzerland,35,32,1772,0,1
2025,4,2025-11-23,Croatia,Poland,22,27,1773,0,1
2025,4,2025-11-23,Romania,Austria,37,28,1774,0,1
2025,4,2025-11-23,Czech Republic,Portugal,29,41,1775,0,1
2025,6,2025-11-26,Montenegro,Faroe Islands,32,27,1776,1,0
2025,6,2025-11-26,Serbia,Uruguay,31,19,1777,1,0
2025,6,2025-11-26,Germany,Iceland,32,25,1778,1,0
2025,6,2025-11-26,Spain,Paraguay,26,17,1779,1,0
