season,division,date,home,away,home_goals,away_goals
2017,4,2017-01-16,Egypt,Bahrain,31,29
2017,4,2017-01-16,Hungary,Chile,34,29
2017,4,2017-01-16,Slovenia,North Macedonia,29,22
2017,4,2017-01-16,Czech Republic,Turkey,34,28
2017,4,2017-01-16,Italy,Romania,28,30
2017,2,2017-01-15,Finland,Netherlands,23,35
2017,4,2017-01-15,Brazil,Japan,27,24
2017,4,2017-01-15,Saudi Arabia,Belarus,26,29
2017,4,2017-01-15,Bahrain,Qatar,22,32
2017,4,2017-01-15,France,Norway,31,28
2017,4,2017-01-15,Argentina,Sweden,17,35
2017,4,2017-01-15,Chile,Germany,14,35
2017,4,2017-01-15,Iceland,Tunisia,22,22
2017,2,2017-01-14,Finland,Netherlands,28,28
2017,2,2017-01-14,Austria,Switzerland,31,29
2017,4,2017-01-14,Egypt,Denmark,28,35
2017,4,2017-01-14,Hungary,Croatia,28,31
2017,4,2017-01-14,Norway,Russia,28,24
2017,4,2017-01-14,Tunisia,Spain,21,26
2017,4,2017-01-14,Brazil,Poland,28,24
2017,4,2017-01-14,Iceland,Slovenia,25,26
2017,4,2017-01-14,Romania,Austria,32,29
2017,2,2017-01-13,Finland,Netherlands,17,34
2017,2,2017-01-13,Czech Republic,Switzerland,28,27
2017,4,2017-01-13,Croatia,Saudi Arabia,28,23
2017,4,2017-01-13,Denmark,Argentina,33,22
2017,4,2017-01-13,Germany,Hungary,27,23
2017,4,2017-01-13,Japan,France,19,31
2017,4,2017-01-13,Sweden,Bahrain,33,16
2017,4,2017-01-13,Belarus,Chile,28,32
2017,4,2017-01-13,Qatar,Egypt,20,22
2017,4,2017-01-13,Switzerland,Netherlands,21,24
2017,4,2017-01-13,Lithuania,Kosovo,42,23
2017,4,2017-01-13,Slovakia,Bosnia & Herzegovina,24,26
2017,4,2017-01-13,Turkey,Czech Republic,27,24
2017,4,2017-01-13,Finland,Italy,26,25
2017,4,2017-01-13,Greece,Latvia,23,23
2017,2,2017-01-12,Austria,Czech Republic,26,30
2017,4,2017-01-12,Poland,Norway,20,22
2017,4,2017-01-12,Spain,Iceland,27,21
2017,4,2017-01-12,North Macedonia,Tunisia,34,30
2017,4,2017-01-12,Russia,Japan,39,29
2017,4,2017-01-11,France,Brazil,31,16
2017,4,2017-01-10,Romania,Finland,36,29
2017,4,2017-01-10,Turkey,Belgium,31,28
2017,4,2017-01-10,Greece,Ukraine,21,27
2017,2,2017-01-09,Sweden,Chile,38,21
2017,2,2017-01-09,Germany,Austria,33,16
2017,2,2017-01-09,Croatia,Montenegro,24,22
2017,2,2017-01-09,Bosnia & Herzegovina,Saudi Arabia,36,35
2017,4,2017-01-09,Austria,Italy,30,19
2017,4,2017-01-09,Bosnia & Herzegovina,Kosovo,41,25
2017,4,2017-01-09,Switzerland,Luxembourg,30,18
2017,4,2017-01-09,Slovakia,Lithuania,31,27
2017,2,2017-01-08,Denmark,Iceland,34,26
2017,2,2017-01-08,Croatia,Tunisia,35,30
2017,2,2017-01-08,Egypt,Hungary,26,32
2017,2,2017-01-08,Bosnia & Herzegovina,Saudi Arabia,28,22
2017,2,2017-01-08,France,Slovenia,33,26
2017,2,2017-01-08,Switzerland,Brazil,27,25
2017,2,2017-01-08,Romania,Slovakia,30,26
2017,2,2017-01-08,Spain,Qatar,32,27
2017,2,2017-01-08,Poland,Argentina,26,26
2017,2,2017-01-07,Sweden,Norway,27,25
2017,2,2017-01-07,Switzerland,Romania,25,19
2017,2,2017-01-07,Montenegro,Tunisia,31,31
2017,2,2017-01-07,Spain,Argentina,38,25
2017,2,2017-01-07,Slovakia,Brazil,20,30
2017,2,2017-01-07,Poland,Qatar,25,26
2017,2,2017-01-07,Portugal,Austria,32,25
2017,2,2017-01-07,Russia,Belarus,27,22
2017,4,2017-01-07,Lithuania,Slovakia,18,18
2017,4,2017-01-07,Ukraine,Greece,25,27
2017,2,2017-01-06,Brazil,Romania,25,24
2017,2,2017-01-06,Denmark,Egypt,36,26
2017,2,2017-01-06,France,Slovenia,29,27
2017,2,2017-01-06,Spain,Poland,30,20
2017,2,2017-01-06,Switzerland,Slovakia,29,18
2017,2,2017-01-06,Greece,Turkey,30,22
2017,2,2017-01-06,Iceland,Hungary,27,30
2017,2,2017-01-06,Argentina,Qatar,25,30
2017,2,2017-01-06,Sweden,Norway,37,29
2017,2,2017-01-06,Russia,Belarus,31,26
2017,4,2017-01-06,Belgium,Turkey,24,31
2017,4,2017-01-06,Luxembourg,Switzerland,23,36
2017,4,2017-01-06,Kosovo,Bosnia & Herzegovina,29,33
2017,4,2017-01-06,Italy,Austria,27,40
2017,4,2017-01-06,Finland,Romania,21,34
2017,2,2017-01-05,Denmark,Hungary,24,21
2017,2,2017-01-05,Portugal,Austria,34,28
2017,2,2017-01-05,Greece,Turkey,24,22
2017,2,2017-01-05,Egypt,Iceland,27,30
2017,2,2017-01-03,Germany,Romania,30,21
2017,2,2017-01-03,North Macedonia,Bosnia & Herzegovina,28,24
2016,2,2016-12-30,Slovenia,Saudi Arabia,31,18
2016,2,2016-12-30,Hungary,Czech Republic,34,25
2016,2,2016-12-30,Bahrain,Slovakia,28,26
2016,2,2016-12-29,Hungary,Slovakia,35,26
2016,2,2016-12-29,Czech Republic,Bahrain,28,23
2016,2,2016-12-29,Latvia,Egypt,20,30
2016,2,2016-12-29,Belarus,Russia,21,28
2016,2,2016-12-28,Latvia,Russia,19,27
2016,2,2016-12-28,Belarus,Egypt,28,27
2016,2,2016-12-27,Latvia,Belarus,23,20
2016,2,2016-12-27,Russia,Egypt,24,23
2016,3,2016-11-27,Iran,Qatar,19,28
2016,3,2016-11-26,Saudi Arabia,Japan,27,38
2016,3,2016-11-25,Bahrain,Iran,30,35
2016,3,2016-11-25,Iraq,Saudi Arabia,31,33
2016,3,2016-11-22,Iran,Saudi Arabia,30,24
2016,3,2016-11-20,Iran,Qatar,17,32
2016,3,2016-11-19,Bahrain,Iraq,35,16
2016,3,2016-11-18,Qatar,Saudi Arabia,29,23
2016,3,2016-11-18,Iran,Japan,31,27
2016,3,2016-11-16,Japan,Qatar,19,36
2016,3,2016-11-14,Japan,Saudi Arabia,27,19
2016,1,2016-11-03,Belgium,Estonia,24,31
2016,1,2016-11-03,Italy,Greece,25,31
2016,1,2016-11-02,Bosnia & Herzegovina,Denmark,23,25
2016,1,2016-11-02,Israel,Serbia,22,26
2016,1,2016-11-02,Austria,Germany,24,28
2016,1,2016-11-02,Montenegro,Iceland,25,24
2016,1,2016-11-02,Portugal,Russia,29,34
2016,1,2016-11-02,Ukraine,Hungary,20,33
2016,1,2016-11-02,Lithuania,Belarus,28,30
2016,1,2016-11-02,Turkey,Croatia,22,32
2016,1,2016-11-02,Switzerland,France,24,33
2016,1,2016-11-02,Netherlands,Norway,22,30
2016,1,2016-11-02,Czech Republic,North Macedonia,27,27
2016,2,2016-11-02,Greece,Israel,30,22
2016,1,2016-11-01,Slovakia,Sweden,23,33
2016,1,2016-11-01,Finland,Spain,27,34
2016,1,2016-11-01,Latvia,Slovenia,28,39
2016,2,2016-11-01,Greece,Israel,31,23
2016,1,2016-10-31,Finland,Luxembourg,28,21
2016,1,2016-10-31,Greece,Great Britain,43,14
2016,1,2016-10-30,Denmark,Lithuania,31,21
2016,1,2016-10-30,France,Czech Republic,41,25
2016,1,2016-10-30,Croatia,Netherlands,35,24
2016,1,2016-10-30,Sweden,Latvia,33,23
2016,1,2016-10-29,Hungary,Portugal,31,30
2016,1,2016-10-29,Iceland,Israel,36,19
2016,1,2016-10-29,Slovenia,Slovakia,31,25
2016,1,2016-10-29,Spain,Austria,27,16
2016,1,2016-10-29,Germany,Finland,30,18
2016,1,2016-10-29,Serbia,Montenegro,25,21
2016,1,2016-10-29,Norway,Turkey,36,27
2016,1,2016-10-29,North Macedonia,Switzerland,27,20
2016,1,2016-10-29,Belarus,Bosnia & Herzegovina,25,25
2016,2,2016-09-07,Belarus,Switzerland,27,27
2016,2,2016-09-06,Belarus,Switzerland,24,30
2016,3,2016-08-21,Denmark,France,28,26
2016,3,2016-08-21,Poland,Germany,25,31
2016,3,2016-08-19,Poland,Denmark,28,29
2016,3,2016-08-19,France,Germany,29,28
2016,3,2016-08-17,Croatia,Poland,27,30
2016,3,2016-08-17,Denmark,Slovenia,37,30
2016,3,2016-08-17,Germany,Qatar,34,22
2016,3,2016-08-17,Brazil,France,27,34
2016,3,2016-08-16,Qatar,Argentina,22,18
2016,3,2016-08-15,Croatia,Tunisia,41,26
2016,3,2016-08-15,Sweden,Brazil,30,19
2016,3,2016-08-15,France,Denmark,33,30
2016,3,2016-08-15,Germany,Egypt,31,25
2016,3,2016-08-15,Poland,Slovenia,20,25
2016,3,2016-08-14,Argentina,Tunisia,23,21
2016,3,2016-08-13,Sweden,Poland,24,25
2016,3,2016-08-13,Egypt,Brazil,27,27
2016,3,2016-08-13,Denmark,Qatar,26,25
2016,3,2016-08-13,Croatia,France,29,28
2016,3,2016-08-13,Slovenia,Germany,25,28
2016,3,2016-08-12,France,Argentina,31,24
2016,3,2016-08-11,Slovenia,Sweden,29,24
2016,3,2016-08-11,Brazil,Germany,33,30
2016,3,2016-08-11,Denmark,Croatia,24,27
2016,3,2016-08-11,Poland,Egypt,33,25
2016,3,2016-08-11,Tunisia,Qatar,25,25
2016,3,2016-08-10,Argentina,Croatia,26,27
2016,3,2016-08-09,Egypt,Sweden,26,25
2016,3,2016-08-09,Brazil,Slovenia,28,31
2016,3,2016-08-09,Tunisia,Denmark,23,31
2016,3,2016-08-09,Germany,Poland,32,29
2016,3,2016-08-09,Qatar,France,20,35
2016,3,2016-08-08,Slovenia,Egypt,27,26
2016,3,2016-08-07,France,Tunisia,25,23
2016,3,2016-08-07,Poland,Brazil,32,34
2016,3,2016-08-07,Denmark,Argentina,25,19
2016,3,2016-08-07,Sweden,Germany,29,32
2016,3,2016-08-07,Croatia,Qatar,23,30
2016,2,2016-08-04,Slovenia,Denmark,22,21
2016,2,2016-08-04,Argentina,Sweden,11,20
2016,2,2016-07-29,Argentina,Egypt,25,23
2016,2,2016-07-27,Argentina,Egypt,23,23
2016,2,2016-07-26,Croatia,Slovenia,22,20
2016,2,2016-07-24,Qatar,Poland,29,26
2016,2,2016-07-24,France,Denmark,29,25
2016,2,2016-07-24,Egypt,Germany,27,30
2016,2,2016-07-22,Germany,Denmark,19,25
2016,2,2016-07-22,France,Egypt,30,26
2016,2,2016-07-22,Slovenia,Croatia,27,25
2016,2,2016-07-22,Qatar,Poland,24,20
2016,2,2016-07-17,Slovenia,Tunisia,39,24
2016,2,2016-07-16,Croatia,Sweden,25,25
2016,2,2016-07-16,Denmark,Brazil,26,26
2016,2,2016-07-16,Slovenia,Tunisia,33,25
2016,2,2016-07-14,Croatia,Sweden,26,24
2016,2,2016-07-13,Germany,Tunisia,38,32
2016,1,2016-06-16,Estonia,Belgium,32,23
2016,1,2016-06-15,Greece,Italy,29,27
2016,1,2016-06-14,Denmark,Bosnia & Herzegovina,26,25
2016,1,2016-06-14,Iceland,Montenegro,34,22
2016,1,2016-06-14,Serbia,Israel,32,23
2016,1,2016-06-14,Norway,Netherlands,38,24
2016,1,2016-06-14,North Macedonia,Czech Republic,32,28
2016,1,2016-06-14,Croatia,Turkey,40,26
2016,1,2016-06-14,Sweden,Slovakia,27,22
2016,1,2016-06-14,Germany,Austria,31,29
2016,1,2016-06-14,Belarus,Lithuania,31,24
2016,1,2016-06-14,Russia,Portugal,35,33
2016,1,2016-06-13,Slovenia,Latvia,37,20
2016,1,2016-06-13,Spain,Finland,39,16
2016,1,2016-06-13,Hungary,Ukraine,32,28
2016,1,2016-06-13,France,Switzerland,31,23
2016,1,2016-06-12,Italy,Great Britain,37,26
2016,2,2016-06-12,Slovakia,Switzerland,29,25
2016,1,2016-06-11,Bosnia & Herzegovina,Belarus,22,22
2016,1,2016-06-11,Ukraine,Russia,28,30
2016,2,2016-06-11,Slovakia,Switzerland,19,27
2016,1,2016-06-10,Portugal,Hungary,25,26
2016,1,2016-06-10,Austria,Spain,24,30
2016,1,2016-06-10,Montenegro,Serbia,23,23
2016,1,2016-06-10,Netherlands,Croatia,24,27
2016,1,2016-06-10,Switzerland,North Macedonia,17,26
2016,1,2016-06-10,Finland,Germany,20,34
2016,1,2016-06-10,Israel,Iceland,24,34
2016,1,2016-06-10,Latvia,Sweden,14,33
2016,1,2016-06-10,Czech Republic,France,24,34
2016,1,2016-06-10,Lithuania,Denmark,25,31
2016,1,2016-06-10,Turkey,Norway,22,26
2016,1,2016-06-10,Russia,Ukraine,27,22
2016,1,2016-06-10,Slovakia,Slovenia,20,26
2016,2,2016-06-08,Portugal,Qatar,27,22
2016,2,2016-06-08,Germany,Russia,25,27
2016,2,2016-06-07,Norway,Belarus,33,26
2016,2,2016-06-04,Norway,Belarus,36,33
2016,1,2016-05-03,Montenegro,Israel,33,27
2016,1,2016-05-03,Serbia,Iceland,25,25
2016,1,2016-05-03,Slovenia,Sweden,28,28
2016,1,2016-05-03,Croatia,Norway,31,25
2016,1,2016-05-03,France,North Macedonia,35,24
2016,1,2016-05-03,Portugal,Ukraine,34,24
2016,1,2016-05-03,Spain,Germany,26,20
2016,1,2016-05-03,Lithuania,Bosnia & Herzegovina,19,15
2016,1,2016-05-03,Netherlands,Turkey,31,21
2016,1,2016-05-02,Austria,Finland,29,22
2016,1,2016-05-02,Denmark,Belarus,32,23
2016,1,2016-05-02,Slovakia,Latvia,22,23
2016,1,2016-05-02,Czech Republic,Switzerland,29,25
2016,1,2016-05-02,Hungary,Russia,29,25
2016,1,2016-04-30,Bosnia & Herzegovina,Lithuania,26,23
2016,1,2016-04-30,Israel,Montenegro,19,22
2016,1,2016-04-30,Belarus,Denmark,27,36
2016,1,2016-04-30,Russia,Hungary,23,27
2016,1,2016-04-30,Ukraine,Portugal,26,32
2016,1,2016-04-29,Iceland,Serbia,38,22
2016,1,2016-04-29,North Macedonia,France,25,27
2016,1,2016-04-29,Switzerland,Czech Republic,26,30
2016,1,2016-04-29,Sweden,Slovenia,28,24
2016,1,2016-04-29,Norway,Croatia,27,26
2016,1,2016-04-29,Latvia,Slovakia,25,18
2016,1,2016-04-29,Germany,Spain,29,28
2016,1,2016-04-29,Turkey,Netherlands,23,30
2016,1,2016-04-29,Finland,Austria,23,26
2016,2,2016-04-10,Portugal,Slovakia,33,23
2016,3,2016-04-10,Bahrain,Denmark,24,26
2016,3,2016-04-10,Tunisia,Poland,24,28
2016,3,2016-04-10,Slovenia,Iran,33,17
2016,3,2016-04-10,Croatia,Norway,27,21
2016,3,2016-04-10,North Macedonia,Chile,30,27
2016,3,2016-04-10,Sweden,Spain,23,25
2016,2,2016-04-09,Slovakia,Netherlands,24,28
2016,2,2016-04-09,Serbia,Russia,27,25
2016,2,2016-04-09,France,Hungary,28,25
2016,2,2016-04-09,Czech Republic,Austria,26,23
2016,3,2016-04-09,Denmark,Norway,25,25
2016,3,2016-04-09,Poland,Chile,35,27
2016,3,2016-04-09,Slovenia,Sweden,23,24
2016,3,2016-04-09,Croatia,Bahrain,33,22
2016,3,2016-04-09,North Macedonia,Tunisia,26,32
2016,3,2016-04-09,Spain,Iran,37,23
2016,2,2016-04-08,Portugal,Netherlands,36,24
2016,2,2016-04-08,Serbia,Russia,28,23
2016,3,2016-04-08,Denmark,Croatia,28,24
2016,3,2016-04-08,Poland,North Macedonia,25,20
2016,3,2016-04-08,Iran,Sweden,19,34
2016,3,2016-04-08,Chile,Tunisia,29,35
2016,3,2016-04-08,Norway,Bahrain,35,29
2016,3,2016-04-08,Spain,Slovenia,21,24
2016,1,2016-04-07,Great Britain,Greece,20,32
2016,2,2016-04-07,Austria,Czech Republic,26,27
2016,2,2016-04-07,Qatar,Brazil,30,28
2016,2,2016-04-07,Portugal,Netherlands,31,25
2016,1,2016-04-06,Luxembourg,Finland,24,24
2016,1,2016-04-05,Bosnia & Herzegovina,Greece,27,22
2016,1,2016-04-05,Finland,Romania,32,29
2016,2,2016-04-05,Norway,Iceland,34,27
2016,2,2016-04-05,Qatar,Argentina,33,19
2016,1,2016-04-04,Switzerland,Estonia,31,32
2016,1,2016-04-04,Great Britain,Italy,23,47
2016,2,2016-04-04,Argentina,Brazil,20,24
2016,2,2016-04-03,Norway,Iceland,29,25
2016,2,2016-04-03,Germany,Austria,26,20
2016,1,2016-04-02,Estonia,Switzerland,26,34
2016,1,2016-04-02,Romania,Finland,32,30
2016,1,2016-04-02,Greece,Bosnia & Herzegovina,23,28
2016,2,2016-04-02,Germany,Denmark,33,26
2016,2,2016-03-13,Germany,Qatar,24,26
2016,2,2016-03-11,Germany,Qatar,32,17
2016,1,2016-01-31,Germany,Spain,24,17
2016,1,2016-01-31,Norway,Croatia,24,31
2016,1,2016-01-29,Spain,Croatia,33,29
2016,1,2016-01-29,Norway,Germany,33,34
2016,1,2016-01-29,France,Denmark,29,26
2016,1,2016-01-29,Poland,Sweden,26,24
2016,1,2016-01-27,Poland,Croatia,23,37
2016,1,2016-01-27,Spain,Russia,25,23
2016,1,2016-01-27,France,Norway,24,29
2016,1,2016-01-27,Germany,Denmark,25,23
2016,1,2016-01-27,North Macedonia,Belarus,29,30
2016,1,2016-01-27,Sweden,Hungary,22,14
2016,1,2016-01-26,Sweden,Denmark,28,28
2016,1,2016-01-26,Spain,Hungary,31,29
2016,1,2016-01-25,Poland,Belarus,32,27
2016,1,2016-01-25,North Macedonia,Norway,31,31
2016,1,2016-01-24,Spain,Denmark,23,27
2016,1,2016-01-24,Germany,Russia,30,29
2016,1,2016-01-23,Poland,Norway,28,30
2016,1,2016-01-23,France,Croatia,32,24
2016,1,2016-01-22,Sweden,Russia,28,28
2016,1,2016-01-22,Germany,Hungary,29,19
2016,1,2016-01-21,North Macedonia,Croatia,24,34
2016,1,2016-01-21,France,Belarus,34,23
2016,1,2016-01-20,Denmark,Hungary,30,22
2016,1,2016-01-20,Spain,Sweden,24,22
2016,1,2016-01-20,Germany,Slovenia,25,21
2016,1,2016-01-20,Russia,Montenegro,28,21
2016,1,2016-01-19,Croatia,Iceland,37,28
2016,1,2016-01-19,France,Poland,25,31
2016,1,2016-01-19,Belarus,Norway,27,29
2016,1,2016-01-19,North Macedonia,Serbia,27,27
2016,1,2016-01-18,Germany,Sweden,27,26
2016,1,2016-01-18,Montenegro,Denmark,28,30
2016,1,2016-01-18,Slovenia,Spain,24,24
2016,1,2016-01-18,Russia,Hungary,27,26
2016,1,2016-01-17,North Macedonia,Poland,23,24
2016,1,2016-01-17,Norway,Croatia,34,31
2016,1,2016-01-17,Serbia,France,26,36
2016,1,2016-01-17,Belarus,Iceland,39,38
2016,1,2016-01-16,Sweden,Slovenia,23,21
2016,1,2016-01-16,Denmark,Russia,31,25
2016,1,2016-01-16,Spain,Germany,32,29
2016,1,2016-01-16,Hungary,Montenegro,32,27
2016,1,2016-01-15,Poland,Serbia,29,28
2016,1,2016-01-15,Iceland,Norway,26,25
2016,1,2016-01-15,France,North Macedonia,30,23
2016,1,2016-01-15,Croatia,Belarus,27,21
2016,2,2016-01-11,North Macedonia,Montenegro,29,26
2016,2,2016-01-10,North Macedonia,Montenegro,35,28
2016,2,2016-01-10,Hungary,Serbia,25,25
2016,2,2016-01-10,Germany,Iceland,24,27
2016,2,2016-01-10,Russia,Belarus,28,28
2016,2,2016-01-10,Spain,Poland,26,12
2016,2,2016-01-10,Argentina,Netherlands,17,28
2016,2,2016-01-10,Brazil,Sweden,28,25
2016,2,2016-01-09,Spain,Brazil,37,30
2016,2,2016-01-09,Serbia,Hungary,24,22
2016,2,2016-01-09,Slovenia,Croatia,32,17
2016,2,2016-01-09,Sweden,Poland,26,28
2016,2,2016-01-09,Germany,Iceland,26,25
2016,2,2016-01-09,Russia,Argentina,30,24
2016,2,2016-01-09,Belarus,Netherlands,34,34
2016,2,2016-01-08,Spain,Sweden,32,22
2016,2,2016-01-08,Croatia,Slovenia,31,30
2016,2,2016-01-08,Poland,Brazil,27,23
2016,2,2016-01-08,Russia,Netherlands,35,28
2016,2,2016-01-08,Argentina,Belarus,29,28
2016,2,2016-01-07,Iceland,Portugal,26,25
2016,2,2016-01-06,Iceland,Portugal,28,32
2016,2,2016-01-05,Germany,Tunisia,37,30
2016,2,2016-01-05,Slovenia,North Macedonia,23,23
2016,2,2016-01-05,Sweden,Czech Republic,29,27
2016,2,2016-01-04,Sweden,Czech Republic,34,28
2016,2,2016-01-04,Slovenia,North Macedonia,28,28
2016,2,2016-01-03,Switzerland,Tunisia,29,37
2016,2,2016-01-03,Austria,Portugal,34,30
2016,2,2016-01-02,Switzerland,Portugal,33,31
2016,2,2016-01-02,Tunisia,Austria,34,29
2015,2,2015-12-30,Luxembourg,Lithuania,28,32
2015,2,2015-12-29,Poland,Czech Republic,37,33
2015,2,2015-12-29,Serbia,Romania,30,30
2015,2,2015-12-29,Montenegro,Algeria,22,24
2015,2,2015-12-29,Iran,Ukraine,25,21
2015,2,2015-12-28,Poland,Ukraine,29,19
2015,2,2015-12-28,Czech Republic,Iran,38,32
2015,2,2015-12-28,Montenegro,Algeria,24,19
2015,2,2015-12-28,Belarus,Egypt,25,28
2015,2,2015-12-28,Latvia,Russia,19,30
2015,2,2015-12-27,Latvia,Egypt,29,24
2015,2,2015-12-27,Russia,Belarus,34,24
2015,2,2015-12-26,Latvia,Belarus,26,28
2015,2,2015-12-26,Russia,Egypt,31,24
2015,2,2015-11-08,Poland,Spain,20,23
2015,2,2015-11-08,Sweden,Russia,32,28
2015,2,2015-11-08,Croatia,Montenegro,28,23
2015,2,2015-11-08,Germany,Slovenia,31,28
2015,2,2015-11-08,Hungary,Argentina,28,15
2015,2,2015-11-08,Brazil,Serbia,32,29
2015,2,2015-11-07,North Macedonia,Montenegro,30,30
2015,2,2015-11-07,Brazil,Slovenia,27,38
2015,2,2015-11-07,Poland,Russia,27,21
2015,2,2015-11-07,Tunisia,Switzerland,31,26
2015,2,2015-11-07,Germany,Serbia,37,26
2015,2,2015-11-07,Algeria,Iran,33,27
2015,2,2015-11-07,Spain,Sweden,32,27
2015,2,2015-11-07,Hungary,Belarus,32,20
2015,2,2015-11-06,Belarus,Argentina,23,30
2015,2,2015-11-06,Serbia,Slovenia,21,23
2015,2,2015-11-06,Croatia,North Macedonia,29,21
2015,2,2015-11-06,Tunisia,Algeria,29,19
2015,2,2015-11-06,Germany,Brazil,29,20
2015,2,2015-11-06,Qatar,Bahrain,29,22
2015,2,2015-11-06,Switzerland,Iran,28,24
2015,2,2015-11-05,Sweden,Russia,30,21
2015,2,2015-11-05,Tunisia,Iran,32,23
2015,2,2015-11-05,Switzerland,Algeria,32,20
2015,2,2015-11-04,Saudi Arabia,Qatar,22,32
2015,2,2015-11-02,Saudi Arabia,Bahrain,22,30
2015,2,2015-10-20,Qatar,Saudi Arabia,24,31
2015,2,2015-10-17,Saudi Arabia,Bahrain,33,31
2015,2,2015-10-16,Qatar,Bahrain,25,31
2015,2,2015-06-20,Poland,Denmark,23,26
2015,2,2015-06-06,Lithuania,Estonia,26,26
2015,2,2015-06-04,Montenegro,Saudi Arabia,24,18
2015,2,2015-06-03,Montenegro,Saudi Arabia,33,21
2015,2,2015-05-03,Poland,Brazil,24,25
2015,2,2015-05-03,Egypt,Romania,21,28
2015,2,2015-05-02,Poland,Egypt,27,20
2015,2,2015-05-02,Romania,Brazil,28,30
2015,2,2015-05-01,Poland,Romania,27,24
2015,2,2015-05-01,Egypt,Brazil,23,28
2015,2,2015-04-26,Germany,Switzerland,30,18
2015,2,2015-04-24,Greece,Israel,26,31
2015,2,2015-02-10,Israel,Italy,35,22
2015,2,2015-02-09,Israel,Italy,28,28
2015,2,2015-01-18,Norway,Serbia,25,28
2015,2,2015-01-17,Norway,Hungary,31,27
2015,2,2015-01-16,Serbia,Hungary,30,26
2015,2,2015-01-12,France,Austria,30,28
2015,2,2015-01-11,Denmark,Sweden,28,19
2015,2,2015-01-11,Iceland,Slovenia,32,32
2015,2,2015-01-11,Spain,Poland,33,28
2015,2,2015-01-11,Norway,Hungary,28,26
2015,2,2015-01-10,Spain,Norway,38,20
2015,2,2015-01-10,Denmark,Iceland,29,30
2015,2,2015-01-10,Croatia,Serbia,34,30
2015,2,2015-01-10,France,North Macedonia,30,20
2015,2,2015-01-10,Hungary,Poland,25,35
2015,2,2015-01-10,Slovenia,Sweden,23,29
2015,2,2015-01-10,Germany,Czech Republic,27,22
2015,2,2015-01-10,Argentina,Algeria,21,20
2015,2,2015-01-09,Algeria,North Macedonia,20,32
2015,2,2015-01-09,Germany,Czech Republic,32,24
2015,2,2015-01-09,Sweden,Iceland,30,24
2015,2,2015-01-09,Spain,Hungary,27,25
2015,2,2015-01-09,Denmark,Slovenia,36,26
2015,2,2015-01-09,France,Argentina,33,19
2015,2,2015-01-09,Croatia,Serbia,35,28
2015,2,2015-01-09,Poland,Norway,25,30
2015,2,2015-01-09,Greece,Slovakia,21,24
2015,2,2015-01-08,Austria,Switzerland,38,28
2015,2,2015-01-08,Greece,Slovakia,17,29
2015,2,2015-01-06,Austria,Switzerland,32,23
2015,2,2015-01-05,Iceland,Germany,25,24
2015,2,2015-01-05,Sweden,Denmark,23,24
2015,2,2015-01-04,Iceland,Germany,24,31
2015,2,2015-01-04,Switzerland,Tunisia,24,26
2015,2,2015-01-04,Belarus,Slovakia,29,34
2015,2,2015-01-03,Switzerland,Belarus,26,25
2015,2,2015-01-03,Slovakia,Tunisia,27,28
2015,2,2015-01-02,Tunisia,Belarus,34,30
2015,2,2015-01-02,Switzerland,Slovakia,31,29
